ind,X,Y,Z,Vol,Zone,Phase,In
i2948,-6.684531915,5.911109451,137.4425,6.341864661,C,a,0
i2949,-5.484531915,5.911109451,137.4425,6.341864661,C,a,0
i2950,-4.284531915,5.911609451,137.4425,6.341864661,C,a,0
i2951,-3.084531915,5.911609451,137.4425,6.341864661,C,a,0
i2952,-1.884531915,5.912109451,137.4425,6.341864661,C,a,0
i2953,-0.684531915,5.912109451,137.4425,6.341864661,C,a,0
i2954,10.11776809,5.913609451,137.4425,6.341864661,C,a,0
i2955,11.31776809,5.914109451,137.4425,6.341864661,C,a,0
i2956,12.51776809,5.914109451,137.4425,6.341864661,C,a,0
i2957,13.71776809,5.914609451,137.4425,6.341864661,C,a,0
i2958,14.91776809,5.914609451,137.4425,6.341864661,C,a,0
i2959,16.11776809,5.915109451,137.4425,6.341864661,C,a,0
i2960,-8.684531915,23.90878019,137.275,5.98289119,C,a,0
i2961,18.61537907,23.90378019,137.275,5.98289119,C,a,0
i2962,-7.884531915,23.90928019,137.4425,6.341864661,C,a,0
i2963,-6.684531915,23.90978019,137.4425,6.341864661,C,a,0
i2964,-5.484531915,23.90978019,137.4425,6.341864661,C,a,0
i2965,-4.284531915,23.91028019,137.4425,6.341864661,C,a,0
i2966,-3.084531915,23.91028019,137.4425,6.341864661,C,a,0
i2967,-1.884531915,23.91078019,137.4425,6.341864661,C,a,0
i2968,-0.684531915,23.91078019,137.4425,6.341864661,C,a,0
i2969,0.515468085,23.91128019,137.4425,6.341864661,C,a,0
i2970,1.715468085,23.91128019,137.4425,6.341864661,C,a,0
i2971,2.915468085,23.91178019,137.4425,6.341864661,C,a,0
i2972,4.115468085,23.91178019,137.4425,6.341864661,C,a,0
i2973,5.315468085,23.91228019,137.4425,6.341864661,C,a,0
i2974,6.515468085,23.91228019,137.4425,6.341864661,C,a,0
i2975,7.715468085,23.91278019,137.4425,6.341864661,C,a,0
i2976,8.915468085,23.91278019,137.4425,6.341864661,C,a,0
i2977,10.11546809,23.91328019,137.4425,6.341864661,C,a,0
i2978,11.31546809,23.91328019,137.4425,6.341864661,C,a,0
i2979,12.51546809,23.91378019,137.4425,6.341864661,C,a,0
i2980,13.71546809,23.91378019,137.4425,6.341864661,C,a,0
i2981,14.91546809,23.91428019,137.4425,6.341864661,C,a,0
i2982,16.11546809,23.91428019,137.4425,6.341864661,C,a,0
i2983,17.31546809,23.91478019,137.4425,6.341864661,C,a,0
i2984,18.16546809,23.91478019,137.4425,2.642125242,C,a,0
i2985,-7.886531915,14.90595093,137.4425,6.341864661,C,a,0
i2986,-6.686531915,14.90645093,137.4425,6.341864661,C,a,0
i2987,-5.486531915,14.90645093,137.4425,6.341864661,C,a,0
i2988,-4.286531915,14.90695093,137.4425,6.341864661,C,a,0
i2989,-3.086531915,14.90695093,137.4425,6.341864661,C,a,0
i2990,-1.886531915,14.90745093,137.4425,6.341864661,C,a,0
i2991,-0.686531915,14.90745093,137.4425,6.341864661,C,a,0
i2992,-8.686531915,32.90695093,137.275,5.98289119,C,a,0
i2993,18.61337907,32.90195093,137.275,5.98289119,C,a,0
i2994,-7.886531915,32.90745093,137.4425,6.341864661,C,a,0
i2995,-6.686531915,32.90795093,137.4425,6.341864661,C,a,0
i2996,-5.486531915,32.90795093,137.4425,6.341864661,C,a,0
i2997,-4.286531915,32.90845093,137.4425,6.341864661,C,a,0
i2998,-3.086531915,32.90845093,137.4425,6.341864661,C,a,0
i2999,-1.886531915,32.90895093,137.4425,6.341864661,C,a,0
i3000,-0.686531915,32.90895093,137.4425,6.341864661,C,a,0
i3001,0.513468085,32.90945093,137.4425,6.341864661,C,a,0
i3002,1.713468085,32.90945093,137.4425,6.341864661,C,a,0
i3003,2.913468085,32.90995093,137.4425,6.341864661,C,a,0
i3004,4.113468085,32.90995093,137.4425,6.341864661,C,a,0
i3005,5.313468085,32.91045093,137.4425,6.341864661,C,a,0
i3006,6.513468085,32.91045093,137.4425,6.341864661,C,a,0
i3007,7.713468085,32.91095093,137.4425,6.341864661,C,a,0
i3008,8.913468085,32.91095093,137.4425,6.341864661,C,a,0
i3009,10.11346809,32.91145093,137.4425,6.341864661,C,a,0
i3010,11.31346809,32.91145093,137.4425,6.341864661,C,a,0
i3011,12.51346809,32.91195093,137.4425,6.341864661,C,a,0
i3012,13.71346809,32.91195093,137.4425,6.341864661,C,a,0
i3013,14.91346809,32.91245093,137.4425,6.341864661,C,a,0
i3014,16.11346809,32.91245093,137.4425,6.341864661,C,a,0
i3015,17.31346809,32.91295093,137.4425,6.341864661,C,a,0
i3016,18.16346809,32.91295093,137.4425,2.642125242,C,a,0
i3017,-3.783631915,1.410109451,137.275,15.86331162,C,a,0
i3018,5.048268085,1.333580193,137.275,12.49153795,C,a,0
i3019,14.04476809,1.408580193,137.275,14.695927,C,a,0
i3020,0.513468085,14.90795093,137.4425,6.341864661,C,a,0
i3021,1.713468085,14.90795093,137.4425,6.341864661,C,a,0
i3022,2.913468085,14.90845093,137.4425,6.341864661,C,a,0
i3023,4.113468085,14.90845093,137.4425,6.341864661,C,a,0
i3024,5.313468085,14.90895093,137.4425,6.341864661,C,a,0
i3025,6.513468085,14.90895093,137.4425,6.341864661,C,a,0
i3026,7.713468085,14.90895093,137.4425,6.341864661,C,a,0
i3027,8.913468085,14.90895093,137.4425,6.341864661,C,a,0
i3028,10.11346809,14.90945093,137.4425,6.341864661,C,a,0
i3029,11.31346809,14.90945093,137.4425,6.341864661,C,a,0
i3030,12.51346809,14.90995093,137.4425,6.341864661,C,a,0
i3031,13.71346809,14.90995093,137.4425,6.341864661,C,a,0
i3032,14.91346809,14.90995093,137.4425,6.341864661,C,a,0
i3033,16.11346809,14.91045093,137.4425,6.341864661,C,a,0
i3034,17.31346809,14.91045093,137.4425,6.341864661,C,a,0
i3035,18.15546809,14.90678019,137.4425,2.642125242,C,a,0
i3036,17.31776809,5.915109451,137.4425,6.341100581,C,a,0
i3037,0.617768085,5.910109451,137.275,6.487472375,C,a,0
i3038,9.317768085,5.909344822,137.275,6.486751544,C,a,0
i3039,0.165468085,5.912109451,137.4425,2.642125242,C,a,0
i3040,18.16776809,5.915109451,137.4425,2.642125242,C,a,0
i3041,9.317768085,-3.088419807,137.275,6.487472375,C,a,0
i3042,8.710468085,-3.086390549,137.4425,4.227400387,C,a,0
i3043,3.546456848,40.75858019,137.275,7.778118962,C,a,0
i3044,-3.857469415,46.40804695,142.025,10.91156812,C,a,0
i3045,3.512493062,46.40804695,142.025,7.682153871,C,a,0
i3046,-7.932469415,41.90804695,142.025,11.35307666,C,a,0
i3047,-4.155219415,37.40804695,142.025,11.66276336,C,a,0
i3048,4.967530585,37.40804695,142.025,11.35307666,C,a,0
i3049,13.96753059,37.40804695,142.025,11.35307666,C,a,0
i3050,0.467530585,41.90804695,141.8,18.16492265,C,a,0
i3051,0.467530585,32.90797195,141.8,18.1652254,C,a,0
i3052,0.467530585,24.08297195,141.8,17.45820624,C,a,0
i3053,0.467530585,15.25804695,141.8,18.16492265,C,a,0
i3054,9.467530585,32.90797195,141.8,18.1652254,C,a,0
i3055,9.467530585,24.08297195,141.8,17.45850899,C,a,0
i3056,9.467530585,15.04579695,141.8,19.02271066,C,a,0
i3057,-8.532469415,32.90797195,142.025,11.35326587,C,a,0
i3058,-8.532469415,23.90797195,142.025,11.35307666,C,a,0
i3059,-8.532469415,14.69609695,142.025,11.00630324,C,a,0
i3060,-8.534769415,6.039271951,142.025,10.83461949,C,a,0
i3061,-8.535069415,-3.273978049,142.025,10.89390778,C,a,0
i3062,18.46753059,32.90797195,142.025,11.35326587,C,a,0
i3063,18.46753059,23.90797195,142.025,11.35307666,C,a,0
i3064,18.46753059,14.90799695,142.025,10.47005958,C,a,0
i3065,18.46523059,5.894746951,142.025,10.47005958,C,a,0
i3066,18.46493059,-3.273978049,142.025,10.89390778,C,a,0
i3067,-4.032469415,34.40804695,142.025,11.35307666,C,a,0
i3068,4.967530585,34.40804695,142.025,11.35307666,C,a,0
i3069,13.96753059,34.40804695,142.025,11.35307666,C,a,0
i3070,-4.032469415,31.40804695,142.025,11.35307666,C,a,0
i3071,4.967530585,31.40804695,142.025,11.35307666,C,a,0
i3072,13.96753059,31.40804695,142.025,11.35307666,C,a,0
i3073,-4.032469415,28.40789695,142.025,11.35307666,C,a,0
i3074,4.967530585,28.40789695,142.025,11.35307666,C,a,0
i3075,13.96753059,28.40789695,142.025,11.35307666,C,a,0
i3076,-4.032469415,26.35789695,142.025,11.35307666,C,a,0
i3077,4.967530585,26.35789695,142.025,11.35307666,C,a,0
i3078,13.96753059,26.35789695,142.025,11.35307666,C,a,0
i3079,-4.032469415,22.88304695,142.025,11.35307666,C,a,0
i3080,4.967530585,22.88304695,142.025,11.35307666,C,a,0
i3081,13.96753059,22.88304695,142.025,11.35307666,C,a,0
i3082,-4.032469415,19.40804695,142.025,11.35307666,C,a,0
i3083,4.967530585,19.40804695,142.025,11.35307666,C,a,0
i3084,13.96753059,19.40804695,142.025,11.35307666,C,a,0
i3085,-4.032469415,16.98304695,142.025,11.35307666,C,a,0
i3086,4.967530585,16.98304695,142.025,11.35307666,C,a,0
i3087,13.96753059,16.98304695,142.025,11.35307666,C,a,0
i3088,-4.032469415,14.55804695,142.025,11.35307666,C,a,0
i3089,4.967530585,14.55804695,142.025,11.35307666,C,a,0
i3090,13.96753059,14.55804695,142.025,11.35307666,C,a,0
i3091,-3.732469415,40.75804695,142.025,10.59620488,C,a,0
i3092,3.549993062,40.75854695,142.025,7.776762843,C,a,0
i3093,-4.972469415,43.58304695,142.025,3.568109806,C,a,0
i3094,2.632530585,43.58304695,142.025,3.568109806,C,a,0
i3095,6.63245554,39.69554695,142.025,3.297798457,C,a,0
i3096,9.467530585,39.69554695,141.8,9.23383568,C,a,0
i3097,15.84253059,39.69554695,142.025,3.297798457,C,a,0
i3098,8.049993062,40.90804695,142.025,2.043607893,C,a,0
i3099,12.65503059,40.90804695,142.025,4.595292932,C,a,0
i3100,15.29253059,44.44567195,142.025,3.369701276,C,a,0
i3101,18.46753059,41.87054695,142.025,11.25846768,C,a,0
i3102,16.88003059,46.33304695,142.025,1.430397555,C,a,0
i3103,-6.182469415,35.90804695,142.025,1.351556745,C,a,0
i3104,-6.182469415,32.90804695,142.025,1.351556745,C,a,0
i3105,-6.182469415,29.90797195,142.025,1.351624323,C,a,0
i3106,-6.182469415,27.38289695,142.025,0.923563776,C,a,0
i3107,-4.209969415,10.33354695,141.925,16.77332979,C,a,0
i3108,4.967030585,10.33354695,141.925,16.09424761,C,a,0
i3109,13.79003059,10.33354695,141.925,16.77332979,C,a,0
i3110,-4.059769415,1.408046951,141.925,19.05995356,C,a,0
i3111,5.123680585,1.408046951,141.925,19.82919959,C,a,0
i3112,13.78868059,1.483096951,141.925,16.76964334,C,a,0
i3113,-4.033769415,-7.591953049,141.825,24.87693365,C,a,0
i3114,4.967330585,-7.591953049,141.825,24.86753883,C,a,0
i3115,14.14123059,-7.591953049,141.825,16.72604212,C,a,0
i3116,9.467130585,-3.091953049,142.025,11.35307666,C,a,0
i3117,-7.584769415,5.920746951,142.145,8.615363313,C,a,0
i3118,-6.384769415,5.921246951,142.145,8.615363313,C,a,0
i3119,-5.184769415,5.921246951,142.145,8.615363313,C,a,0
i3120,-3.984769415,5.921746951,142.145,8.615363313,C,a,0
i3121,-2.784769415,5.921746951,142.145,8.615363313,C,a,0
i3122,-1.584769415,5.922246951,142.145,8.615363313,C,a,0
i3123,-0.384769415,5.922246951,142.145,8.615363313,C,a,0
i3124,0.815230585,5.922746951,142.145,8.615363313,C,a,0
i3125,2.015230585,5.922746951,142.145,8.615363313,C,a,0
i3126,3.215230585,5.923246951,142.145,8.615363313,C,a,0
i3127,4.415230585,5.923246951,142.145,8.615363313,C,a,0
i3128,5.615230585,5.923746951,142.145,8.615363313,C,a,0
i3129,6.815230585,5.923746951,142.145,8.615363313,C,a,0
i3130,8.015230585,5.924246951,142.145,8.615363313,C,a,0
i3131,9.215230585,5.924246951,142.145,8.615363313,C,a,0
i3132,10.41523059,5.924746951,142.145,8.615363313,C,a,0
i3133,11.61523059,5.924746951,142.145,8.615363313,C,a,0
i3134,12.81523059,5.925246951,142.145,8.615363313,C,a,0
i3135,14.01523059,5.925246951,142.145,8.615363313,C,a,0
i3136,15.21523059,5.925746951,142.145,8.615363313,C,a,0
i3137,16.41523059,5.925746951,142.145,8.615363313,C,a,0
i3138,17.61523059,5.926246951,142.145,8.615363313,C,a,0
i3139,-7.584769415,-3.067453049,142.145,8.615363313,C,a,0
i3140,-6.384769415,-3.066953049,142.145,8.615363313,C,a,0
i3141,-5.184769415,-3.066953049,142.145,8.615363313,C,a,0
i3142,-3.984769415,-3.066453049,142.145,8.615363313,C,a,0
i3143,-2.784769415,-3.066453049,142.145,8.615363313,C,a,0
i3144,-1.584769415,-3.065953049,142.145,8.615363313,C,a,0
i3145,-0.384769415,-3.065953049,142.145,8.615363313,C,a,0
i3146,0.815230585,-3.065453049,142.145,8.615363313,C,a,0
i3147,2.015230585,-3.065453049,142.145,8.615363313,C,a,0
i3148,3.215230585,-3.064953049,142.145,8.615363313,C,a,0
i3149,4.415230585,-3.064953049,142.145,8.615363313,C,a,0
i3150,5.615230585,-3.064453049,142.145,8.615363313,C,a,0
i3151,6.815230585,-3.064453049,142.145,8.615363313,C,a,0
i3152,8.015230585,-3.063953049,142.145,8.615363313,C,a,0
i3153,8.865230585,-3.063953049,142.145,3.589302216,C,a,0
i3154,-4.17051472,46.40808749,147.425,10.8182206,C,a,0
i3155,3.622590788,46.40855999,147.425,7.076252216,C,a,0
i3156,0.467468085,41.90809847,147.63,6.780627957,C,a,0
i3157,0.467468085,32.73937043,147.63,7.076769057,C,a,0
i3158,-8.458505122,42.08558749,147.425,13.24210247,C,a,0
i3159,-8.458505122,33.55508244,147.425,12.8913439,C,a,0
i3160,-3.856768518,28.40810945,147.425,10.91030667,C,a,0
i3161,-8.532531915,27.20448445,147.425,2.141001039,C,a,0
i3162,-4.032531915,26.55560945,147.425,6.487472375,C,a,0
i3163,4.967408934,26.55560945,147.425,6.487387099,C,a,0
i3164,13.96740893,26.55560945,147.425,6.48755765,C,a,0
i3165,9.467468085,32.90810945,147.63,7.352468691,C,a,0
i3166,18.3925105,32.90810945,147.425,13.7858788,C,a,0
i3167,13.96746809,37.40810945,147.425,11.35307666,C,a,0
i3168,18.46746809,41.72810945,147.425,10.89895359,C,a,0
i3169,16.78022869,41.98243738,147.425,1.520266523,C,a,0
i3170,17.0675105,39.87027342,147.425,3.045023419,C,a,0
i3171,15.2925105,44.38187783,147.425,3.459178584,C,a,0
i3172,16.70646508,46.3330331,147.425,1.274067491,C,a,0
i3173,15.8425105,39.69527342,147.425,3.297314011,C,a,0
i3174,13.6800105,39.6953554,147.425,3.297432203,C,a,0
i3175,0.46973818,44.95772739,147.5925,13.64378571,C,a,0
i3176,0.46973818,43.75772739,147.5925,13.64378571,C,a,0
i3177,-3.818018518,42.55850239,147.5925,7.091406747,C,a,0
i3178,-3.818018518,41.35725239,147.5925,7.091406747,C,a,0
i3179,0.46973818,40.15677739,147.5925,13.64378571,C,a,0
i3180,-3.818018518,38.95802739,147.5925,7.091406747,C,a,0
i3181,-3.818018518,37.74927739,147.5925,7.091427219,C,a,0
i3182,-3.818018518,36.54802739,147.5925,7.091406747,C,a,0
i3183,0.46973818,35.34755239,147.5925,13.64378571,C,a,0
i3184,-3.818018518,34.14880239,147.5925,7.091406747,C,a,0
i3185,-3.818018518,32.94755239,147.5925,7.091406747,C,a,0
i3186,-3.818018518,31.74630239,147.5925,7.091406747,C,a,0
i3187,0.46973818,30.54582739,147.5925,13.64378571,C,a,0
i3188,0.11773818,46.13867739,147.5925,13.10587333,C,a,0
i3189,-3.84576182,26.94832739,147.5925,6.704430895,C,a,0
i3190,3.747850929,44.86143273,147.5925,4.477704283,C,a,0
i3191,3.689930562,46.06355999,147.5925,4.381999257,C,a,0
i3192,3.747850929,43.65845773,147.5925,4.477704283,C,a,0
i3193,9.289968085,40.15783273,147.5925,12.94733695,C,a,0
i3194,9.467468085,39.80562114,147.63,3.352992705,C,a,0
i3195,5.142468085,41.30811135,147.5925,6.058518298,C,a,0
i3196,0.817468085,37.76235773,147.5925,13.21858538,C,a,0
i3197,5.159547593,36.56688273,147.5925,7.16201778,C,a,0
i3198,9.479354424,34.17140773,147.5925,13.23615922,C,a,0
i3199,0.820047593,29.37545773,147.5925,13.79346879,C,a,0
i3200,5.22986318,28.14832739,147.5925,6.742443879,C,a,0
i3201,14.08208175,36.51310945,147.5925,6.143426732,C,a,0
i3202,14.14241125,29.35772758,147.5925,6.609379536,C,a,0
i3203,9.467468085,27.20789786,147.425,2.149758387,C,a,0
i3204,14.09021139,26.94832739,147.5925,6.689149294,C,a,0
i3205,14.12199488,28.14832739,147.5925,6.846157514,C,a,0
i3206,11.57146603,40.7591413,147.5925,3.215245837,C,a,0
i3207,11.57146603,39.5686663,147.5925,3.215245837,C,a,0
i3208,11.57146603,38.3781913,147.5925,3.215245837,C,a,0
i3209,11.57348489,41.60819922,147.5925,1.338289297,C,a,0
i3210,10.85995177,46.78131828,147.425,3.9939031,C,a,0
i3211,-3.682531915,-7.411890549,147.425,5.689152857,C,a,0
i3212,5.327468085,-7.411890549,147.425,5.676538328,C,a,0
i3213,-4.031537559,-8.023422851,147.5925,4.546092008,C,a,0
i3214,12.72219983,-7.417336489,147.425,3.651906324,C,a,0
i3215,18.66496809,37.35942114,148.45,15.52428258,C,a,0
i3216,17.52872721,-7.316890549,147.425,0.656175865,C,a,0
i3217,9.267468085,-3.101890549,147.2,7.456268249,C,a,0
i3218,13.97996809,1.208109451,147.2,8.152590284,C,a,0
i3219,0.467468085,27.24310945,147.425,2.939185401,C,a,0
i3220,0.118228133,28.14832739,147.5925,13.10664253,C,a,0
i3221,5.127224783,26.94832739,147.5925,7.007729742,C,a,0
i3222,18.46746809,27.15632,147.425,2.825654634,C,a,0
i3223,13.96746809,28.40810945,147.425,11.35307666,C,a,0
i3224,13.98191125,30.55772758,147.5925,6.854649241,C,a,0
i3225,13.98191125,31.75772758,147.5925,6.854649241,C,a,0
i3226,14.14241125,32.95772758,147.5925,6.609379536,C,a,0
i3227,14.14241125,35.35772758,147.5925,6.609379536,C,a,0
i3228,9.479354424,30.57545773,147.5925,13.23615922,C,a,0
i3229,0.820047593,31.77545773,147.5925,13.79346879,C,a,0
i3230,4.970047593,32.97545773,147.5925,7.451604131,C,a,0
i3231,4.950047593,35.37140773,147.5925,7.482167334,C,a,0
i3232,4.967468085,38.96235773,147.5925,19.55280924,C,a,0
i3233,0.819850929,42.45845773,147.5925,8.952157229,C,a,0
i3234,-3.818018518,29.34582739,147.5925,7.091406747,C,a,0
i3235,4.36861318,28.40810945,147.425,11.98284015,C,a,0
i3236,-8.730685067,22.85250899,148.2323633,2.282674498,C,a,0
i3237,-8.730685067,20.54800515,148.0527596,2.493301304,C,a,0
i3238,-8.730685067,18.31978602,147.8442426,2.577715868,C,a,0
i3239,-8.730685067,16.04770759,147.6094496,2.63077944,C,a,0
i3240,-8.730685067,13.79853988,147.3471157,2.780283084,C,a,0
i3241,-8.730685067,11.55236421,147.0202202,3.018062615,C,a,0
i3242,-8.730685067,9.472237813,146.6859396,2.531672857,C,a,0
i3243,-8.730685067,7.254531297,146.372838,3.34043305,C,a,0
i3244,-8.730685067,0.283918302,146.2108,9.945165406,C,a,0
i3245,-8.638185067,-6.276671679,146.2108,2.636437955,C,a,0
i3246,18.66931493,22.85250899,148.2323633,2.282674498,C,a,0
i3247,18.66931493,20.54800515,148.0527596,2.493301304,C,a,0
i3248,18.66931493,18.31978602,147.8442426,2.577715868,C,a,0
i3249,18.66931493,16.04770759,147.6094496,2.63077944,C,a,0
i3250,18.66931493,13.79853988,147.3471157,2.780283084,C,a,0
i3251,18.66931493,11.55236421,147.0202202,3.018062615,C,a,0
i3252,18.66931493,9.472237813,146.6859396,2.531672857,C,a,0
i3253,18.66931493,7.254531297,146.372838,3.34043305,C,a,0
i3254,18.66931493,0.283918302,146.2108,9.945165406,C,a,0
i3255,18.76181493,-6.276671679,146.2108,2.636437955,C,a,0
i3256,18.66931493,25.22552102,148.3772309,2.390163655,C,a,0
i3257,-8.730685067,25.23979114,148.3776361,2.471313322,C,a,0
i3258,12.53285769,-3.054390549,129.5425,6.819414711,C,a,0
i3259,2.932857689,5.908004935,129.5425,7.312246362,C,a,0
i3260,4.132857689,10.20300493,129.5425,13.4478094,C,a,0
i3261,-6.66889421,5.907609451,129.5425,7.404700052,C,a,0
i3262,7.993322973,46.78310945,106.0625,8.016804442,C,a,0
i3263,6.55739304,44.32060945,106.0625,12.64719224,C,a,0
i3264,11.29993056,41.98310945,106.0625,24.35727259,C,a,0
i3265,12.21746809,16.13310945,104.2625,0.255294052,C,a,0
i3266,12.47477172,15.69222718,104.2625,0.646304747,C,a,0
i3267,12.59061605,14.67130005,104.2625,1.451031915,C,a,0
i3268,12.19160014,13.7532019,104.2625,0.316406695,C,a,0
i3269,11.7381378,10.41402959,104.2625,4.659639513,C,a,0
i3270,12.22525095,4.679367425,104.2625,0.275116892,C,a,0
i3271,12.49060242,5.117288574,104.2625,0.646016629,C,a,0
i3272,12.62646617,6.135647014,104.2625,1.360056972,C,a,0
i3273,12.21782,7.05825443,104.2625,0.330168608,C,a,0
i3274,-3.282531915,34.13310945,104.2625,0.255294052,C,a,0
i3275,-3.539835546,33.69222718,104.2625,0.646304747,C,a,0
i3276,-3.669701863,32.77132208,104.2625,1.227765244,C,a,0
i3277,-3.284654257,31.95415651,104.2625,0.316428934,C,a,0
i3278,-2.816369936,28.50599665,104.2625,5.066881406,C,a,0
i3279,-3.290314777,22.67936742,104.2625,0.275116892,C,a,0
i3280,-3.555666252,23.11728857,104.2625,0.646016629,C,a,0
i3281,-3.691529998,24.13564701,104.2625,1.360056972,C,a,0
i3282,-3.28288383,25.05825443,104.2625,0.330168608,C,a,0
i3283,8.08239304,46.78310945,110,7.136219612,C,a,0
i3284,6.55739304,44.32060945,109.975,10.79818753,C,a,0
i3285,11.30489304,41.98310945,110,20.53285007,C,a,0
i3286,8.077411801,46.78310945,113.6,7.114675846,C,a,0
i3287,6.55739304,44.31878394,113.6,10.65816246,C,a,0
i3288,11.29993056,41.98310945,113.6,20.51138744,C,a,0
i3289,8.077411801,46.78310945,117.2,7.114675846,C,a,0
i3290,6.55739304,44.31878394,117.2,10.65816246,C,a,0
i3291,11.29993056,41.98310945,117.2,20.51138744,C,a,0
i3292,14.84246809,46.78310945,117.2,2.811238029,C,a,0
i3293,8.077411801,46.78310945,120.8,7.114675846,C,a,0
i3294,6.55739304,44.31878394,120.8,10.65816246,C,a,0
i3295,11.29993056,41.98310945,120.8,20.51138744,C,a,0
i3296,8.08209304,46.78310945,124.4,7.136219612,C,a,0
i3297,6.55709304,44.32060945,124.4,10.65026715,C,a,0
i3298,11.29459304,41.98310945,124.4,20.48960025,C,a,0
i3299,8.08176804,46.78312413,128,7.136219612,C,a,0
i3300,6.55676804,44.32037413,128,10.65134839,C,a,0
i3301,11.29426804,41.98262413,128,20.48960025,C,a,0
i3302,8.082226714,46.78310945,131.65,7.334447935,C,a,0
i3303,6.557226714,44.32060945,131.65,10.9461079,C,a,0
i3304,11.29969075,41.98310945,131.65,21.08082157,C,a,0
i3305,8.072153956,46.78158019,135.6,8.300455154,C,a,0
i3306,6.552135195,44.31725468,135.6,12.43452287,C,a,0
i3307,11.29467272,41.98158019,135.6,23.92995202,C,a,0
